Year,Compant,Job Title,Annual Salary,Location,Years of Experience,Gender,Masters Degree,Bachelors Degree,Doctorate Degree,Highschool,Some College,Education
2021,Intuit,Data Scientist,190000,"Mountain View, CA",4,Male,1,0,0,0,0,Master's Degree
2021,Slalom,Business Analyst,87000,"Dallas, TX",1,Male,1,0,0,0,0,Master's Degree
2021,Jio,Data Scientist,27000,"Navi Mumbai, MH, India",2,Male,0,1,0,0,0,Bachelor's Degree
2021,Accenture,Data Scientist,112000,"New York, NY",0,Male,0,1,0,0,0,Bachelor's Degree
2021,Amazon,Business Analyst,62000,"London, EN, United Kingdom",1,Female,0,1,0,0,0,Bachelor's Degree
2021,Facebook,Data Scientist,262000,"London, EN, United Kingdom",11,Male,0,1,0,0,0,Bachelor's Degree
2021,Microsoft,Data Scientist,212000,"Redmond, WA",2,Female,1,0,0,0,0,Master's Degree
2021,Deloitte,Business Analyst,120000,"Hermitage, TN",20,Female,1,0,0,0,0,Master's Degree
2021,Google,Data Scientist,308000,"Redwood City, CA",5,Male,0,0,1,0,0,PhD
2021,Southwest Airlines,Data Scientist,100000,"Dallas, TX",3,Male,0,1,0,0,0,Bachelor's Degree
2021,Affirm,Business Analyst,231000,"San Francisco, CA",4,Male,1,0,0,0,0,Master's Degree
2021,JPMorgan Chase,Data Scientist,149000,"New York, NY",3,Male,1,0,0,0,0,Master's Degree
2021,IBM,Data Scientist,174000,"Charleston, SC",11,Male,1,0,0,0,0,Master's Degree
2021,Thermo Fisher Scientific,Business Analyst,81000,"Carlsbad, CA",3,Female,0,1,0,0,0,Bachelor's Degree
2021,QuantumBlack,Data Scientist,313000,"Chicago, IL",7,Male,1,0,0,0,0,Master's Degree
2021,Zillow,Data Scientist,159000,"Seattle, WA",2,Female,0,1,0,0,0,Bachelor's Degree
2021,Microsoft,Data Scientist,100000,"Beijing, BJ, China",2,Male,0,0,1,0,0,PhD
2021,Facebook,Data Scientist,167000,"Singapore, SG, Singapore",5,Male,1,0,0,0,0,Master's Degree
2021,Twitter,Data Scientist,386000,"San Francisco, CA",6,Male,0,0,0,0,0,NA
2021,Amazon,Data Scientist,231000,"Seattle, WA",4,Male,1,0,0,0,0,Master's Degree
2021,Ciklum,Data Scientist,72000,"Kiev, KC, Ukraine",7,Male,0,0,1,0,0,PhD
2021,Amazon,Data Scientist,249000,"San Francisco, CA",5,Female,0,1,0,0,0,Bachelor's Degree
2021,Facebook,Data Scientist,300000,"Seattle, WA",4,Male,0,0,1,0,0,PhD
2021,Bayer,Data Scientist,205000,"Berkeley, CA",6,Male,0,0,1,0,0,PhD
2021,Comcast,Business Analyst,103000,"Philadelphia, PA",6,Male,1,0,0,0,0,Master's Degree
2021,Electronic Arts,Data Scientist,129000,"Vancouver, BC, Canada",4,Female,0,1,0,0,0,Bachelor's Degree
2021,Apple,Business Analyst,161000,"Cupertino, CA",6,Male,0,1,0,0,0,Bachelor's Degree
2021,KPMG,Business Analyst,97000,"Columbus, OH",3,Female,0,1,0,0,0,Bachelor's Degree
2021,Morgan Stanley,Business Analyst,190000,"New York, NY",13,Male,0,1,0,0,0,Bachelor's Degree
2021,Amazon,Data Scientist,93000,"Luxembourg, LU, Luxembourg",1,Male,1,0,0,0,0,Master's Degree
2021,Instacart,Data Scientist,485000,"San Francisco, CA",6,Male,1,0,0,0,0,Master's Degree
2021,Amazon,Data Scientist,180000,"Seattle, WA",4,Female,1,0,0,0,0,Master's Degree
2021,IBM,Data Scientist,130000,"Atlanta, GA",3,Male,0,0,1,0,0,PhD
2021,Amazon,Data Scientist,260000,"Seattle, WA",6,Female,1,0,0,0,0,Master's Degree
2021,Sberbank,Data Scientist,37000,"Moscow, MC, Russia",1,Male,0,1,0,0,0,Bachelor's Degree
2021,Google,Business Analyst,130000,"Sunnyvale, CA",3,Male,1,0,0,0,0,Master's Degree
2021,Intuit,Data Scientist,283000,"Mountain View, MO",6,Female,0,0,0,0,0,NA
2021,Rakuten,Data Scientist,65000,"Tokyo, TY, Japan",2,Male,0,1,0,0,0,Bachelor's Degree
2021,Microsoft,Data Scientist,240000,"Seattle, WA",0,Male,0,0,1,0,0,PhD
2021,JPMorgan Chase,Business Analyst,30000,"Mumbai, MH, India",5,Male,0,1,0,0,0,Bachelor's Degree
2021,Microsoft,Data Scientist,202000,"Redmond, WA",0,Male,0,0,1,0,0,PhD
2021,Accenture,Data Scientist,44000,"Amsterdam, NH, Netherlands",2,Male,1,0,0,0,0,Master's Degree
2021,Netflix,Data Scientist,600000,"Los Angeles, CA",10,Male,0,0,1,0,0,PhD
2021,Qualtrics,Business Analyst,110000,"Chicago, IL",5,Male,0,1,0,0,0,Bachelor's Degree
2021,Microsoft,Data Scientist,153000,"Melbourne, VI, Australia",6,Male,0,0,1,0,0,PhD
2021,Genentech,Data Scientist,236000,"South San Francisco, CA",8,Female,1,0,0,0,0,Master's Degree
2021,JPMorgan Chase,Data Scientist,253000,"New York, NY",8,Male,0,0,1,0,0,PhD
2021,JPMorgan Chase,Business Analyst,190000,"New York, NY",5,Male,1,0,0,0,0,Master's Degree
2021,Lowe's,Data Scientist,250000,"Bangalore, KA, India",16,Male,0,0,1,0,0,PhD
2021,Facebook,Data Scientist,142000,"Austin, TX",3,Male,1,0,0,0,0,Master's Degree
2021,Comcast,Data Scientist,80000,"Philadelphia, PA",1,Male,1,0,0,0,0,Master's Degree
2021,Lyft,Data Scientist,375000,"Worcester, MA",5,Male,0,0,1,0,0,PhD
2021,XPO Logistics,Data Scientist,42000,"Hyderabad, TS, India",4,Male,1,0,0,0,0,Master's Degree
2021,Cisco,Data Scientist,116000,"San Francisco, CA",11,Female,1,0,0,0,0,Master's Degree
2021,IBM,Data Scientist,135000,"Washington, DC",7,Male,1,0,0,0,0,Master's Degree
2021,Uber,Data Scientist,182000,"San Francisco, CA",2,Male,1,0,0,0,0,Master's Degree
2021,Facebook,Data Scientist,210000,"Seattle, WA",2,Male,1,0,0,0,0,Master's Degree
2021,Fidelity Investments,Business Analyst,67000,"Cincinnati, OH",2,Male,0,1,0,0,0,Bachelor's Degree
2021,Equinix,Business Analyst,175000,"Kansas City, MO",11,Male,1,0,0,0,0,Master's Degree
2021,Qualtrics,Data Scientist,89000,"Provo, UT",1,Male,0,1,0,0,0,Bachelor's Degree
2021,Amazon,Data Scientist,213000,"Seattle, WA",9,Male,1,0,0,0,0,Master's Degree
2021,Swiggy,Business Analyst,15000,"Bangalore, KA, India",3,Male,0,1,0,0,0,Bachelor's Degree
2021,Yandex,Data Scientist,40000,"Moscow, MC, Russia",4,Male,0,1,0,0,0,Bachelor's Degree
2021,BCG,Data Scientist,158000,"Chicago, IL",2,Female,1,0,0,0,0,Master's Degree
2021,JPMorgan Chase,Data Scientist,121000,"Jersey City, NJ",1,Male,1,0,0,0,0,Master's Degree
2021,Global Payments,Data Scientist,140000,"Atlanta, GA",6,Male,1,0,0,0,0,Master's Degree
2021,Adobe,Business Analyst,126000,"New York, NY",6,Male,0,1,0,0,0,Bachelor's Degree
2021,Intuit,Data Scientist,470000,"Mountain View, CA",10,Other,1,0,0,0,0,Master's Degree
2021,8x8,Business Analyst,230000,"San Jose, CA",12,Male,0,1,0,0,0,Bachelor's Degree
2021,JPMorgan Chase,Business Analyst,79000,"San Antonio, TX",12,Male,0,0,0,0,1,Some College
2021,T-Mobile,Data Scientist,188000,"Bellevue, WA",5,Male,1,0,0,0,0,Master's Degree
2021,Ernst and Young,Data Scientist,93000,"New York, NY",1,Male,1,0,0,0,0,Master's Degree
2021,JP Morgan Chase,Business Analyst,139000,"Jersey City, NJ",10,Female,0,1,0,0,0,Bachelor's Degree
2021,Microsoft,Data Scientist,136000,"Seattle, WA",0,Male,0,0,0,0,0,NA
2021,Google,Data Scientist,455000,"Seattle, WA",8,Male,0,1,0,0,0,Bachelor's Degree
2021,Robinhood,Data Scientist,550000,"Menlo Park, CA",4,Male,0,0,1,0,0,PhD
2021,McAfee,Data Scientist,216000,"San Jose, CA",4,Male,0,1,0,0,0,Bachelor's Degree
2021,Kroger,Business Analyst,70000,"Cincinnati, OH",0,Female,0,1,0,0,0,Bachelor's Degree
2021,Lyft,Data Scientist,310000,"San Francisco, CA",5,Male,1,0,0,0,0,Master's Degree
2021,Barclays,Data Scientist,130000,"Wilmington, DE",3,Male,1,0,0,0,0,Master's Degree
2021,Bank of America,Data Scientist,147000,"Charlotte, NC",5,Male,0,0,1,0,0,PhD
2021,Roche,Data Scientist,128000,"South San Francisco, CA",1,Female,1,0,0,0,0,Master's Degree
2021,Microsoft,Data Scientist,273000,"San Francisco, CA",6,Male,1,0,0,0,0,Master's Degree
2021,Dolby Laboratories,Data Scientist,162000,"Sunnyvale, CA",0,Male,1,0,0,0,0,Master's Degree
2021,Micron Technology,Data Scientist,160000,"Manassas, VA",1,Male,0,0,1,0,0,PhD
2021,Philips,Data Scientist,150000,"Pittsburgh, PA",10,Male,0,0,1,0,0,PhD
2021,Macy's,Data Scientist,106000,"New York, NY",5,Male,1,0,0,0,0,Master's Degree
2021,Oracle,Business Analyst,180000,"Santa Monica, CA",24,Male,1,0,0,0,0,Master's Degree
2021,Liberty Mutual,Data Scientist,150000,"Boston, MA",4,Male,0,1,0,0,0,Bachelor's Degree
2021,Deloitte,Business Analyst,86000,"New York, NY",0,Male,0,1,0,0,0,Bachelor's Degree
2021,Uber,Business Analyst,181000,"San Francisco, CA",5,Male,1,0,0,0,0,Master's Degree
2021,Amazon,Business Analyst,150000,"Seattle, WA",5,Male,0,1,0,0,0,Bachelor's Degree
2021,Facebook,Business Analyst,243000,"Menlo Park, CA",5,Male,1,0,0,0,0,Master's Degree
2021,Amazon,Data Scientist,63000,"Hyderabad, TS, India",4,Male,0,0,1,0,0,PhD
2021,Amazon,Data Scientist,266000,"New York, NY",7,Male,1,0,0,0,0,Master's Degree
2021,Ernst and Young,Data Scientist,146000,"San Francisco, CA",3,Male,0,1,0,0,0,Bachelor's Degree
2021,Morgan Stanley,Business Analyst,115000,"New York, NY",3,Male,0,1,0,0,0,Bachelor's Degree
2021,Thumbtack,Business Analyst,240000,"San Francisco, CA",5,Male,1,0,0,0,0,Master's Degree
2021,Aetna,Data Scientist,150000,"New York, NY",3,Female,1,0,0,0,0,Master's Degree
2021,Visa,Data Scientist,142000,"Foster City, CA",2,Female,1,0,0,0,0,Master's Degree
2021,Uber,Data Scientist,245000,"San Francisco, CA",1,Male,0,0,1,0,0,PhD
2021,Microsoft,Business Analyst,120000,"Redmond, WA",5,Male,0,1,0,0,0,Bachelor's Degree
2021,FICO,Data Scientist,105000,"London, EN, United Kingdom",5,Female,1,0,0,0,0,Master's Degree
2021,Twitch,Data Scientist,200000,"San Francisco, CA",7,Male,0,1,0,0,0,Bachelor's Degree
2021,Amgen,Business Analyst,96000,"Tampa, FL",4,Female,0,0,0,0,0,NA
2020,Microsoft,Data Scientist,173000,"Bellevue, WA",0,Female,0,0,1,0,0,PhD
2020,3m,Data Scientist,86000,"Saint Paul, MN",0,Male,1,0,0,0,0,Master's Degree
2020,Stitch Fix,Data Scientist,235000,"San Francisco, CA",1,Male,0,0,1,0,0,PhD
2020,Capital One,Data Scientist,130000,"New York, NY",2,Male,1,0,0,0,0,Master's Degree
2021,Grammarly,Data Scientist,195000,"San Francisco, CA",0,Male,0,0,1,0,0,PhD
2021,Aetna,Data Scientist,140000,"Wellesley, MA",4,Male,1,0,0,0,0,Master's Degree
2021,Facebook,Data Scientist,296000,"Menlo Park, CA",9,Male,1,0,0,0,0,Master's Degree
2021,Addepar,Data Scientist,121000,"New York, NY",2,Male,0,0,0,0,0,NA
2020,McKinsey,Data Scientist,36000,"Brazil, IN",2,Male,0,0,0,0,0,NA
2021,Google,Data Scientist,388000,"San Francisco, CA",0,Male,0,0,1,0,0,PhD
2021,Amazon,Data Scientist,237000,"Cambridge, MA",2,Male,0,0,1,0,0,PhD
2020,Microsoft,Data Scientist,155000,"Seattle, WA",2,Female,1,0,0,0,0,Master's Degree
2020,Microsoft,Data Scientist,221000,"Seattle, WA",8,Male,0,0,1,0,0,PhD
2020,Twitter,Data Scientist,168000,"San Francisco, CA",1,Male,0,0,0,0,0,NA
2020,Cisco,Data Scientist,145000,"San Jose, CA",12,Male,0,0,0,0,0,NA
2021,American Family Insurance,Data Scientist,165000,"Madison, WI",6,Male,0,0,1,0,0,PhD
2021,Capital One,Business Analyst,142000,"Plano, TX",5,Male,1,0,0,0,0,Master's Degree
2020,Genentech,Data Scientist,200000,"South San Francisco, CA",7,Male,1,0,0,0,0,Master's Degree
2020,Airbnb,Data Scientist,405000,"San Francisco, CA",6,Male,0,0,0,0,0,NA
2021,Accenture,Data Scientist,51000,"London, EN, United Kingdom",2,Male,1,0,0,0,0,Master's Degree
2021,Fractal Analytics,Data Scientist,92000,"New York, NY",2,Male,1,0,0,0,0,Master's Degree
2021,Intel,Data Scientist,78000,"Phoenix, AZ",3,Male,1,0,0,0,0,Master's Degree
2021,Alibaba,Data Scientist,233000,"Tel Aviv, TA, Israel",5,Male,1,0,0,0,0,Master's Degree
2020,Lyft,Data Scientist,256000,"San Francisco, CA",4,Male,1,0,0,0,0,Master's Degree
2021,Facebook,Data Scientist,235000,"Menlo Park, CA",1,Male,0,0,1,0,0,PhD
2021,Facebook,Data Scientist,305000,"San Francisco, CA",3,Female,1,0,0,0,0,Master's Degree
2021,Amazon,Data Scientist,414000,"San Francisco, CA",10,Female,0,0,1,0,0,PhD
2020,Intuit,Data Scientist,315000,"Dallas, TX",18,Male,1,0,0,0,0,Master's Degree
2020,Facebook,Data Scientist,250000,"Menlo Park, CA",5,Male,1,0,0,0,0,Master's Degree
2020,Microsoft,Data Scientist,211000,"Sunnyvale, CA",0,Female,0,0,1,0,0,PhD
2020,Genentech,Data Scientist,180000,"South San Francisco, CA",8,Male,1,0,0,0,0,Master's Degree
2020,Yahoo,Data Scientist,300000,"Tel Aviv, TA, Israel",10,Female,1,0,0,0,0,Master's Degree
2021,Microsoft,Data Scientist,283000,"Seattle, WA",9,Female,0,0,1,0,0,PhD
2021,American Express,Business Analyst,75000,"New York, NY",2,Female,0,1,0,0,0,Bachelor's Degree
2021,Grammarly,Data Scientist,195000,"San Francisco, CA",3,Male,0,0,1,0,0,PhD
2020,SoFi,Data Scientist,260000,"San Francisco, CA",5,Female,0,0,1,0,0,PhD
2020,UBS,Data Scientist,170000,"New York, NY",5,Male,0,0,0,0,0,NA
2021,IBM,Data Scientist,197000,"Traverse City, MI",9,Male,1,0,0,0,0,Master's Degree
2021,Nielsen,Data Scientist,83000,"Columbia, MD",3,Male,0,1,0,0,0,Bachelor's Degree
2021,Facebook,Data Scientist,211000,"San Francisco, CA",5,Female,1,0,0,0,0,Master's Degree
2021,Uber,Data Scientist,518000,"Seattle, WA",6,Male,1,0,0,0,0,Master's Degree
2021,Lyft,Data Scientist,500000,"San Francisco, CA",8,Male,0,1,0,0,0,Bachelor's Degree
2021,Booz Allen Hamilton,Data Scientist,125000,"Washington, DC",5,Female,1,0,0,0,0,Master's Degree
2021,KAYAK,Data Scientist,150000,"Cambridge, MA",4,Female,0,1,0,0,0,Bachelor's Degree
2021,Microsoft,Data Scientist,225000,"Bellevue, WA",11,Male,0,0,1,0,0,PhD
2021,IBM,Data Scientist,156000,"New York, NY",10,Female,1,0,0,0,0,Master's Degree
2020,Amazon,Data Scientist,228000,"New York, NY",2,Male,0,0,1,0,0,PhD
2021,Microsoft,Data Scientist,510000,"Bellevue, WA",11,Male,1,0,0,0,0,Master's Degree
2021,Facebook,Data Scientist,327000,"Menlo Park, CA",2,Male,0,0,1,0,0,PhD
2021,Nike,Data Scientist,118000,"Portland, OR",2,Female,0,1,0,0,0,Bachelor's Degree
2021,Microsoft,Business Analyst,206000,"Redmond, WA",15,Male,1,0,0,0,0,Master's Degree
2020,Google,Data Scientist,175000,"Sunnyvale, CA",0,Male,0,0,0,0,0,NA
2020,JPMorgan Chase,Data Scientist,190000,"New York, NY",4,Male,0,0,1,0,0,PhD
2021,Kroger,Data Scientist,118000,"Chicago, IL",5,Female,1,0,0,0,0,Master's Degree
2021,Deloitte,Business Analyst,58000,"Omaha, NE",0,Male,0,1,0,0,0,Bachelor's Degree
2021,Unisys,Business Analyst,11000,"Bangalore, KA, India",5,Male,1,0,0,0,0,Master's Degree
2020,Spotify,Data Scientist,173000,"New York, NY",5,Female,0,0,0,0,0,NA
2020,Microsoft,Data Scientist,141000,"Cambridge, MA",2,Female,1,0,0,0,0,Master's Degree
2021,Facebook,Data Scientist,215000,"Seattle, WA",8,Male,0,1,0,0,0,Bachelor's Degree
2021,Beyond Limits,Data Scientist,80000,"Glendale, CA",1,Male,1,0,0,0,0,Master's Degree
2021,Walmart Labs,Data Scientist,185000,"Sunnyvale, CA",9,Female,0,0,0,0,0,NA
2021,Apple,Data Scientist,213000,"Cupertino, CA",9,Female,1,0,0,0,0,Master's Degree
2021,Booz Allen Hamilton,Data Scientist,128000,"Washington, DC",5,Female,1,0,0,0,0,Master's Degree
2020,CACI,Business Analyst,204000,"Chantilly, VA",31,Male,1,0,0,0,0,Master's Degree
2020,Feedzai,Data Scientist,145000,"Atlanta, GA",4,Male,1,0,0,0,0,Master's Degree
2021,Thomson Reuters,Data Scientist,100000,"London, EN, United Kingdom",4,Male,1,0,0,0,0,Master's Degree
2021,Wayfair,Data Scientist,404000,"Boston, MA",5,Male,0,0,1,0,0,PhD
2021,Cisco,Data Scientist,177000,"San Jose, CA",11,Male,1,0,0,0,0,Master's Degree
2021,LinkedIn,Data Scientist,236000,"San Francisco, CA",5,Male,0,1,0,0,0,Bachelor's Degree
2020,Klarna,Data Scientist,82000,"Stockholm, ST, Sweden",4,Male,1,0,0,0,0,Master's Degree
2020,Apple,Data Scientist,300000,"Cupertino, CA",10,Female,1,0,0,0,0,Master's Degree
2020,IQVIA,Data Scientist,140000,"Plymouth Meeting, PA",0,Male,0,0,1,0,0,PhD
2020,JPMorgan Chase,Data Scientist,135000,"New York, NY",1,Male,0,0,0,0,0,NA
2021,Capital One,Data Scientist,172000,"Richmond, VA",10,Male,0,1,0,0,0,Bachelor's Degree
2021,eBay,Data Scientist,176000,"San Jose, CA",2,Male,1,0,0,0,0,Master's Degree
2020,Mckesson,Data Scientist,120000,"Phoenix, AZ",3,Male,0,0,0,0,0,NA
2020,Facebook,Data Scientist,324000,"San Francisco, CA",6,Male,0,0,0,0,0,NA
2020,Rapid7,Data Scientist,250000,"San Francisco, CA",10,Male,1,0,0,0,0,Master's Degree
2021,Seagate,Data Scientist,96000,"Longmont, CO",3,Male,1,0,0,0,0,Master's Degree
2021,Amazon,Business Analyst,102000,"London, EN, United Kingdom",5,Male,0,1,0,0,0,Bachelor's Degree
2020,DoorDash,Data Scientist,412000,"San Francisco, CA",13,Male,1,0,0,0,0,Master's Degree
2020,Uber,Data Scientist,210000,"San Francisco, CA",0,Male,0,0,1,0,0,PhD
2020,Amazon,Data Scientist,236000,"New York, NY",2,Male,1,0,0,0,0,Master's Degree
2020,JPmorgan Chase,Business Analyst,57000,"Columbus, OH",3,Male,1,0,0,0,0,Master's Degree
2020,Boeing,Data Scientist,70000,"Bangalore, KA, India",16,Male,1,0,0,0,0,Master's Degree
2020,Amazon,Business Analyst,130000,"Seattle, WA",5,Female,0,0,0,0,0,NA
2020,Google,Business Analyst,119000,"Singapore, SG, Singapore",4,Male,1,0,0,0,0,Master's Degree
2020,IBM,Data Scientist,135000,"New York, NY",3,Male,0,1,0,0,0,Bachelor's Degree
2020,Capital One,Business Analyst,151000,"Washington, DC",7,Male,0,1,0,0,0,Bachelor's Degree
2020,Adobe,Data Scientist,262000,"San Francisco, CA",2,Male,1,0,0,0,0,Master's Degree
2020,Capital One,Business Analyst,107000,"Washington, DC",4,Male,0,1,0,0,0,Bachelor's Degree
2020,Walmart Labs,Business Analyst,12000,"Bangalore, KA, India",4,Male,0,1,0,0,0,Bachelor's Degree
2020,U.S. Bank,Business Analyst,92000,"Portland, OR",11,Female,0,1,0,0,0,Bachelor's Degree
2020,Ernst and Young,Data Scientist,30000,"Bangalore, KA, India",5,Male,0,1,0,0,0,Bachelor's Degree
2020,Boeing,Data Scientist,70000,"Bangalore, KA, India",16,Male,1,0,0,0,0,Master's Degree
2020,Google,Data Scientist,236000,"Mountain View, CA",7,Male,0,1,0,0,0,Bachelor's Degree
2020,Johnson,Data Scientist,140000,"San Diego, CA",0,Female,0,0,1,0,0,PhD
2020,Booz Allen Hamilton,Data Scientist,90000,"Arlington, VA",1,Male,0,1,0,0,0,Bachelor's Degree
2020,JPMorgan Chase,Data Scientist,115000,"Plano, TX",6,Male,1,0,0,0,0,Master's Degree
2020,Wish,Data Scientist,205000,"San Francisco, CA",2,Female,1,0,0,0,0,Master's Degree
2020,Starbucks,Data Scientist,115000,"Seattle, WA",1,Male,0,1,0,0,0,Bachelor's Degree
2020,Amazon,Data Scientist,255000,"Seattle, WA",10,Male,0,1,0,0,0,Bachelor's Degree
2020,BNY Mellon,Business Analyst,63000,"Pittsburgh, PA",0,Male,0,1,0,0,0,Bachelor's Degree
2020,Nike,Data Scientist,184000,"Portland, OR",3,Male,0,0,1,0,0,PhD
2020,Amazon,Business Analyst,122000,"Seattle, WA",5,Female,1,0,0,0,0,Master's Degree
2020,Google,Data Scientist,345000,"Sunnyvale, CA",5,Male,0,0,1,0,0,PhD
2020,BlackRock,Data Scientist,160000,"New York, NY",4,Male,1,0,0,0,0,Master's Degree
2020,Grab,Data Scientist,70000,"Singapore, SG, Singapore",0,Male,0,0,0,0,0,NA
2020,Goldman Sachs,Business Analyst,40000,"Bangalore, KA, India",1,Male,0,1,0,0,0,Bachelor's Degree
2020,Ford Motor,Business Analyst,79000,"Dearborn, MI",2,Female,0,1,0,0,0,Bachelor's Degree
2020,Uber,Data Scientist,310000,"San Francisco, CA",10,Male,0,1,0,0,0,Bachelor's Degree
2020,Convoy,Data Scientist,169000,"Seattle, WA",7,Male,1,0,0,0,0,Master's Degree
2020,Square,Business Analyst,165000,"San Francisco, CA",7,Female,0,0,0,0,0,NA
2020,Infosys,Business Analyst,60000,"Los Angeles, CA",1,Male,0,1,0,0,0,Bachelor's Degree
2020,Microsoft,Data Scientist,280000,"New York, NY",5,Female,0,1,0,0,0,Bachelor's Degree
2020,ServiceNow,Data Scientist,223000,"Santa Clara, CA",2,Female,1,0,0,0,0,Master's Degree
2020,Cisco,Business Analyst,88000,"San Jose, CA",6,Female,1,0,0,0,0,Master's Degree
2020,Verizon Media,Business Analyst,145000,"Dulles, VA",5,Male,0,1,0,0,0,Bachelor's Degree
2020,Shopify,Data Scientist,94000,"Ottawa, ON, Canada",0,Male,0,0,0,1,0,Highschool
2020,Deloitte,Data Scientist,157000,"New York, NY",3,Male,1,0,0,0,0,Master's Degree
2020,Twitter,Data Scientist,290000,"Boulder, CO",17,Male,1,0,0,0,0,Master's Degree
2020,Airbnb,Data Scientist,690000,"Seattle, WA",12,Male,1,0,0,0,0,Master's Degree
2020,Cisco,Data Scientist,270000,"San Francisco, CA",15,Male,0,0,1,0,0,PhD
2020,Twitter,Data Scientist,300000,"San Francisco, CA",9,Female,1,0,0,0,0,Master's Degree
2020,Flexport,Business Analyst,52000,"Hong Kong, HK, Hong Kong (SAR)",2,Male,0,1,0,0,0,Bachelor's Degree
2020,Apple,Data Scientist,268000,"Cupertino, CA",5,Female,0,0,1,0,0,PhD
2020,BlackBerry,Data Scientist,260000,"Portland, OR",13,Male,0,0,1,0,0,PhD
2020,Dell Technologies,Data Scientist,14000,"Bangalore, KA, India",2,Male,1,0,0,0,0,Master's Degree
2020,Walmart Labs,Data Scientist,195000,"Sunnyvale, CA",7,Female,1,0,0,0,0,Master's Degree
2020,Airbnb,Data Scientist,445000,"San Francisco, CA",5,Male,1,0,0,0,0,Master's Degree
2020,Netflix,Data Scientist,400000,"Los Gatos, CA",4,Male,0,0,1,0,0,PhD
2020,Google,Data Scientist,291000,"Sunnyvale, CA",2,Male,0,0,1,0,0,PhD
2020,Ernst and Young,Business Analyst,83000,"Philadelphia, PA",2,Male,0,1,0,0,0,Bachelor's Degree
2020,Nokia,Data Scientist,96000,"The Hague, ZH, Netherlands",15,Male,1,0,0,0,0,Master's Degree
2020,eBay,Business Analyst,143000,"San Jose, CA",4,Female,1,0,0,0,0,Master's Degree
2020,Amazon,Data Scientist,108000,"London, EN, United Kingdom",5,Female,0,0,1,0,0,PhD
2020,Instacart,Data Scientist,385000,"San Francisco, CA",6,Male,1,0,0,0,0,Master's Degree
2020,Intuit,Data Scientist,250000,"Mountain View, CA",6,Female,1,0,0,0,0,Master's Degree
2020,Facebook,Business Analyst,116000,"Austin, TX",3,Male,0,1,0,0,0,Bachelor's Degree
2020,Waymo,Data Scientist,250000,"Mountain View, CA",0,Female,0,0,1,0,0,PhD
2020,Ernst and Young,Business Analyst,83000,"San Jose, CA",1,Female,1,0,0,0,0,Master's Degree
2020,Booz Allen Hamilton,Data Scientist,102000,"Washington, DC",0,Female,0,1,0,0,0,Bachelor's Degree
2020,Morgan Stanley,Data Scientist,453000,"New York, NY",7,Male,0,0,1,0,0,PhD
2020,Uber,Data Scientist,128000,"San Francisco, CA",0,Female,1,0,0,0,0,Master's Degree
2020,Applied Materials,Business Analyst,81000,"Hillsboro, OR",4,Female,1,0,0,0,0,Master's Degree
2020,Deloitte,Business Analyst,88000,"Sacramento, CA",1,Male,0,1,0,0,0,Bachelor's Degree
2020,Walmart Labs,Data Scientist,39000,"Bengaluru, KA, India",5,Male,1,0,0,0,0,Master's Degree
2020,ByteDance,Data Scientist,194000,"Mountain View, CA",1,Male,1,0,0,0,0,Master's Degree
2020,Samsung,Data Scientist,165000,"Mountain View, CA",1,Male,1,0,0,0,0,Master's Degree
2020,c3.ai,Data Scientist,161000,"Redwood City, CA",1,Male,1,0,0,0,0,Master's Degree
2020,Pinterest,Data Scientist,125000,"New York, NY",4,Other,0,1,0,0,0,Bachelor's Degree
2020,Walmart Labs,Data Scientist,325000,"Bentonville, AR",12,Male,0,1,0,0,0,Bachelor's Degree
2020,Goldman Sachs,Business Analyst,98000,"New York, NY",1,Male,0,1,0,0,0,Bachelor's Degree
2020,SAP,Data Scientist,380000,"Chicago, IL",30,Male,1,0,0,0,0,Master's Degree
2020,American Express,Business Analyst,20000,"Gurgaon, HR, India",2,Male,1,0,0,0,0,Master's Degree
2020,Intercontinental Exchange,Business Analyst,93000,"New York, NY",2,Male,0,1,0,0,0,Bachelor's Degree
2020,Humana,Data Scientist,135000,"Boston, MA",5,Female,0,0,1,0,0,PhD
2020,Other,Data Scientist,175000,"Seattle, WA",4,Female,1,0,0,0,0,Master's Degree
2020,Capgemini,Business Analyst,100000,"Montvale, NJ",10,Male,0,0,0,0,0,NA
2020,Amazon,Business Analyst,53000,"London, EN, United Kingdom",1,Male,1,0,0,0,0,Master's Degree
2020,ByteDance,Data Scientist,69000,"Beijing, BJ, China",2,Male,1,0,0,0,0,Master's Degree
2020,Booking.com,Data Scientist,125000,"Amsterdam, NH, Netherlands",6,Male,1,0,0,0,0,Master's Degree
2020,Facebook,Data Scientist,236000,"Menlo Park, CA",4,Male,0,1,0,0,0,Bachelor's Degree
2020,cvs health,Data Scientist,143000,"Chicago, IL",7,Male,1,0,0,0,0,Master's Degree
2020,Google,Business Analyst,117000,"Amsterdam, NH, Netherlands",8,Male,1,0,0,0,0,Master's Degree
2020,Microsoft,Business Analyst,188000,"Dallas, TX",20,Female,0,1,0,0,0,Bachelor's Degree
2020,Societe Generale,Data Scientist,24000,"Bengaluru, KA, India",0,Male,0,1,0,0,0,Bachelor's Degree
2020,Shopee,Data Scientist,100000,"Singapore, SG, Singapore",1,Male,1,0,0,0,0,Master's Degree
2020,Lyft,Data Scientist,345000,"New York, NY",5,Male,1,0,0,0,0,Master's Degree
